sample_id,model,language,mean_sim
4116,water,de,0.9662145376205444
4120,earth,de,0.7468515038490295
4120,fire,de,0.7908589243888855
4120,global,de,0.8263465762138367
4120,water,de,0.8136333227157593
4132,earth,ru,0.6536787152290344
4132,fire,ru,1.0000001192092896
4132,global,ru,0.8014195561408997
4132,water,ru,0.5881664156913757
4134,earth,ar,0.9372298121452332
4134,fire,ar,0.9312323331832886
4134,global,ar,0.9595301747322083
4134,water,ar,0.9394991993904114
4135,earth,de,0.9211374521255493
4135,earth,th,0.8554744720458984
4135,fire,de,0.8799877166748047
4135,fire,th,0.8568041920661926
4135,global,de,0.993819534778595
4135,global,th,0.867247462272644
4135,water,de,0.954807460308075
4135,water,th,0.8239561319351196
4145,earth,ru,0.8962599635124207
4145,fire,ru,0.8962599635124207
4145,global,ru,0.9999998807907104
4145,water,ru,0.9308398962020874
4154,earth,en,0.8506892919540405
4154,fire,en,0.8175130486488342
4154,global,en,0.9986626505851746
4154,water,en,0.948863685131073
4157,earth,th,0.9777158498764038
4157,fire,th,0.9076886177062988
4157,global,th,0.9048715829849243
4157,water,th,0.950722336769104
4159,earth,ru,0.8424490094184875
4159,global,ru,0.8341294527053833
4159,water,ru,0.846372127532959
4163,earth,th,1.0000001192092896
4163,fire,th,1.0000001192092896
4163,global,th,0.9313511848449707
4163,water,th,1.0000001192092896
4170,earth,th,0.7295790910720825
4170,fire,th,0.6035898923873901
4170,global,th,0.8614919781684875
4170,water,th,0.7116824984550476
4171,earth,de,0.9835100173950195
4171,earth,en,0.9469508528709412
4171,fire,de,0.9811193346977234
4171,fire,en,0.9358815550804138
4171,global,de,0.9043653607368469
4171,global,en,0.9572535753250122
4171,water,de,0.9815231561660767
4171,water,en,0.9031963348388672
4173,earth,th,0.9562835693359375
4173,fire,th,0.9224656224250793
4173,global,th,0.9852625727653503
4173,water,th,0.9667859077453613
4174,earth,en,0.9700780510902405
4174,earth,ru,0.8212805986404419
4174,fire,ru,0.8193409442901611
4174,global,en,0.9458616971969604
4174,global,ru,0.8211609721183777
4174,water,en,0.9371180534362793
4174,water,ru,0.9503136873245239
4179,earth,en,0.7415292859077454
4179,fire,en,0.7440035939216614
4179,global,en,0.7244205474853516
4179,water,en,0.7824115753173828
4180,earth,ru,0.8338847160339355
4180,fire,ru,0.9988592863082886
4180,global,ru,0.9385967254638672
4180,water,ru,0.8905981779098511
4185,earth,de,0.9327113032341003
4185,fire,de,0.930668830871582
4185,global,de,0.9035578966140747
4185,water,de,0.9181168675422668
4189,earth,zh,1.000000238418579
4189,fire,zh,1.000000238418579
4189,global,zh,0.3968500792980194
4189,water,zh,1.000000238418579
4191,earth,zh,1.0
4191,fire,zh,1.0
4191,global,zh,0.9971245527267456
4191,water,zh,1.0
4193,earth,th,0.9999998211860657
4193,fire,th,0.9999998211860657
4193,global,th,0.8354180455207825
4193,water,th,0.9999998211860657
4201,earth,zh,0.6189920902252197
4201,fire,zh,0.635289192199707
4201,global,zh,0.651547372341156
4201,water,zh,0.6702718734741211
4214,earth,en,1.0
4214,fire,en,1.0
4214,global,en,0.7880133390426636
4214,water,en,1.0
4221,earth,th,0.9435930252075195
4221,fire,th,0.933386504650116
4221,global,th,0.9454814791679382
4221,water,th,0.959263801574707
4235,earth,ru,0.7912822961807251
4235,fire,ru,0.804246723651886
4235,global,ru,0.7394113540649414
4235,water,ru,0.7394914627075195
4236,earth,zh,0.8099676370620728
4236,fire,zh,0.8526713252067566
4236,global,zh,0.6878570318222046
4236,water,zh,0.7870057225227356
4239,earth,de,0.8544964790344238
4239,fire,de,0.8897402882575989
4239,global,de,0.9983384013175964
4239,water,de,0.8939610719680786
4243,earth,ar,0.9805997610092163
4243,fire,ar,0.9810487627983093
4243,global,ar,0.9714270830154419
4243,water,ar,0.9774489402770996
4252,earth,en,0.9975188970565796
4252,fire,en,0.9975188970565796
4252,global,en,0.9999998211860657
4252,water,en,0.9983459711074829
4256,earth,ru,0.8491024971008301
4256,fire,ru,0.8656036257743835
4256,global,ru,0.7796131372451782
4256,water,ru,0.9365604519844055
4258,earth,ru,0.7900391817092896
4258,fire,ru,0.8196374773979187
4258,global,ru,0.8970001935958862
4258,water,ru,0.9322761297225952
4264,earth,ar,0.9179850816726685
4264,fire,ar,0.9511828422546387
4264,global,ar,0.958800196647644
4264,water,ar,0.9235963821411133
4265,earth,zh,0.7633393406867981
4265,fire,zh,0.6636265516281128
4265,global,zh,0.6432605981826782
4265,water,zh,0.8399659991264343
4268,earth,zh,0.8807663917541504
4268,fire,zh,0.9153972864151001
4268,global,zh,0.9201353788375854
4268,water,zh,0.9082649350166321
4286,earth,ar,0.7332112193107605
4286,fire,ar,0.805882453918457
4286,global,ar,0.8968838453292847
4286,water,ar,0.8127264976501465
4287,earth,zh,0.9999998807907104
4287,fire,zh,0.9999998807907104
4287,global,zh,1.0
4287,water,zh,0.9999998807907104
4288,earth,ar,0.7622488737106323
4288,earth,zh,0.6908015012741089
4288,fire,ar,0.6482270359992981
4288,fire,zh,0.7725166082382202
4288,global,ar,0.8194991946220398
4288,global,zh,0.7985858917236328
4288,water,ar,0.5742820501327515
4288,water,zh,0.6472841501235962
4291,earth,ru,0.9150091409683228
4291,fire,ru,0.9191700220108032
4291,global,ru,0.8784505724906921
4291,water,ru,0.8725113868713379
4293,earth,ru,0.7943142652511597
4293,fire,ru,0.8183887600898743
4293,global,ru,0.9955261945724487
4293,water,ru,0.8059805035591125
4298,earth,en,0.9618690013885498
4298,fire,en,0.7422485947608948
4298,global,en,0.8006599545478821
4298,water,en,0.865606963634491
4299,earth,th,0.806466281414032
4299,earth,zh,0.9223726987838745
4299,fire,th,0.7340420484542847
4299,fire,zh,0.9165158271789551
4299,global,th,1.0
4299,global,zh,0.9063108563423157
4299,water,th,0.7732447385787964
4299,water,zh,0.9382309913635254
4303,earth,de,0.7928581833839417
4303,fire,de,0.8870992660522461
4303,global,de,0.9106805920600891
4303,water,de,0.9335853457450867
4307,earth,en,1.0000001192092896
4307,earth,th,0.9999998211860657
4307,fire,en,1.0000001192092896
4307,fire,th,0.9410552978515625
4307,global,en,1.0
4307,global,th,1.0
4307,water,en,1.0000001192092896
4307,water,th,0.9937678575515747
4317,earth,en,1.0000001192092896
4317,fire,en,1.0
4317,global,en,0.9917201995849609
4317,water,en,0.9917201995849609
4319,earth,th,0.9038985371589661
4319,fire,th,0.9040111303329468
4319,global,th,1.0
4319,water,th,0.9410538673400879
4320,earth,th,0.8952194452285767
4320,fire,th,0.8405736088752747
4320,global,th,0.901006817817688
4320,water,th,0.8570936322212219
4321,earth,th,0.9030628204345703
4321,fire,th,0.9520554542541504
4321,global,th,0.9342718124389648
4321,water,th,0.9798790216445923
4323,earth,de,0.9402840733528137
4323,fire,de,0.8630813360214233
4323,global,de,0.9343458414077759
4323,water,de,0.886156439781189
4330,earth,zh,0.7485714554786682
4330,fire,zh,0.8669607043266296
4330,global,zh,0.7488442063331604
4330,water,zh,0.8145521283149719
4332,earth,de,0.7933710217475891
4332,fire,de,0.742093563079834
4332,global,de,0.8429880142211914
4332,water,de,0.7624387145042419
4338,earth,ar,0.9988276362419128
4338,fire,ar,0.9828789830207825
4338,global,ar,0.6479167938232422
4338,water,ar,0.972223162651062
4343,earth,ar,0.9594764709472656
4343,fire,ar,0.8993784785270691
4343,global,ar,0.9150145649909973
4343,water,ar,0.9519597291946411
4344,earth,th,0.9904568791389465
4344,fire,th,0.9684435129165649
4344,global,th,0.9365891218185425
4344,water,th,0.9760454297065735
4347,earth,ru,0.941459059715271
4347,fire,ru,0.9576730728149414
4347,global,ru,0.9438797235488892
4347,water,ru,0.9478877186775208
4351,earth,de,0.9373003244400024
4351,fire,de,0.9559444189071655
4351,global,de,0.9999998807907104
4351,water,de,0.9362343549728394
4359,earth,th,0.7268617153167725
4359,fire,th,0.7767103314399719
4359,global,th,0.8433887362480164
4359,water,th,0.6428346037864685
4362,earth,th,0.8956946134567261
4362,fire,th,0.8860710859298706
4362,global,th,0.8540179133415222
4362,water,th,0.9091351628303528
4364,earth,en,0.9534861445426941
4364,fire,en,0.9317946434020996
4364,global,en,0.965106189250946
4364,water,en,0.9535660743713379
4366,earth,th,0.9834240674972534
4366,fire,th,0.8614436984062195
4366,global,th,0.8525595664978027
4366,water,th,0.8952457308769226
4368,earth,ar,0.9647509455680847
4368,fire,ar,0.9588004946708679
4368,global,ar,0.9607074856758118
4368,water,ar,0.9497024416923523
4371,earth,de,0.9255049824714661
4371,fire,de,0.9177341461181641
4371,global,de,0.9999998211860657
4371,water,de,0.929762065410614
4388,earth,zh,0.8881663084030151
4388,fire,zh,0.8498679399490356
4388,global,zh,0.8225709795951843
4388,water,zh,0.8975626230239868
4390,earth,en,1.0
4390,fire,en,1.0
4390,global,en,0.9999998807907104
4390,water,en,1.0
4391,earth,en,0.928299605846405
4391,earth,ru,0.8678514361381531
4391,fire,en,0.8272132873535156
4391,fire,ru,0.9095593690872192
4391,global,en,0.86528080701828
4391,global,ru,0.7875365018844604
4391,water,en,0.9585264325141907
4391,water,ru,0.8783849477767944
4395,earth,ru,0.6331428289413452
4395,fire,ru,0.7790180444717407
4395,global,ru,0.7798427939414978
4395,water,ru,0.7478464841842651
4396,earth,en,0.814348578453064
4396,fire,en,1.0000001192092896
4396,global,en,1.0
4396,water,en,0.8025972247123718
4398,earth,th,0.8162705302238464
4398,fire,th,0.6918572187423706
4398,global,th,0.7895045876502991
4398,water,th,0.7904695868492126
4404,earth,en,0.984531581401825
4404,fire,en,0.961938202381134
4404,global,en,0.8358891606330872
4404,water,en,0.9573596119880676
4413,earth,ar,0.9130469560623169
4413,fire,ar,0.8347786664962769
4413,global,ar,0.8844069242477417
4413,water,ar,0.9113248586654663
4418,global,en,0.9742835164070129
4425,earth,ar,0.8440884351730347
4425,fire,ar,0.6881455183029175
4425,global,ar,0.6378856897354126
4425,water,ar,0.7303999662399292
4427,earth,zh,0.9841727018356323
4427,fire,zh,0.955245316028595
4427,global,zh,0.9994754791259766
4427,water,zh,0.9436730146408081
4431,earth,ru,0.9453633427619934
4431,fire,ru,0.9239420890808105
4431,global,ru,0.9528129696846008
4431,water,ru,0.9344735145568848
4439,earth,ru,0.8747992515563965
4439,fire,ru,0.7609859704971313
4439,global,ru,0.879863440990448
4439,water,ru,0.8048783540725708
4440,earth,th,0.9261630773544312
4440,fire,th,0.8685632944107056
4440,global,th,0.9099798202514648
4440,water,th,0.7820872664451599
4444,earth,ru,0.923477292060852
4444,fire,ru,0.9218864440917969
4444,global,ru,0.8802160024642944
4444,water,ru,0.925716757774353
4445,earth,ru,0.605526328086853
4445,fire,ru,0.7597671747207642
4445,global,ru,0.8940919041633606
4445,water,ru,0.733574628829956
4447,earth,en,0.9493839740753174
4447,fire,en,0.8966708183288574
4447,global,en,0.9738766551017761
4447,water,en,0.9433452486991882
4449,earth,ru,0.7470288276672363
4449,fire,ru,0.828751266002655
4449,global,ru,0.6771376729011536
4449,water,ru,0.7664720416069031
4450,earth,de,0.7515071034431458
4450,fire,de,0.7422381639480591
4450,global,de,0.6500847339630127
4450,water,de,0.6409434080123901
4457,earth,zh,0.9718974232673645
4457,fire,zh,0.9761773347854614
4457,global,zh,0.7831330299377441
4457,water,zh,0.9427234530448914
4464,earth,th,0.9724915623664856
4464,fire,th,0.9721487164497375
4464,global,th,0.9773937463760376
4464,water,th,0.9870551824569702
4469,earth,ar,0.906380295753479
4469,fire,ar,0.9574897885322571
4469,global,ar,0.8733773231506348
4469,water,ar,0.8077596426010132
4471,earth,ar,0.9442753791809082
4471,earth,th,0.8823114633560181
4471,fire,ar,0.9902933239936829
4471,fire,th,0.8282734155654907
4471,global,ar,0.7391982078552246
4471,global,th,0.7957494258880615
4471,water,ar,0.9957855939865112
4471,water,th,0.7042754888534546
4473,earth,en,0.9997331500053406
4473,earth,ru,0.8528550267219543
4473,fire,en,0.9941071271896362
4473,fire,ru,0.852575421333313
4473,global,en,1.0
4473,global,ru,0.8558403253555298
4473,water,en,0.9999997019767761
4473,water,ru,0.8378596305847168
4476,earth,en,0.9999995827674866
4476,fire,en,0.8889233469963074
4476,global,en,1.0
4476,water,en,0.6499309539794922
4483,earth,zh,0.9641302227973938
4483,fire,zh,0.8741199374198914
4483,global,zh,0.8792256116867065
4483,water,zh,0.9975592494010925
4486,earth,en,0.8016586303710938
4486,fire,en,0.7873271703720093
4486,global,en,0.6978356242179871
4486,water,en,0.6947808265686035
4490,earth,en,0.7569847702980042
4490,fire,en,0.7569822072982788
4490,global,en,0.673978865146637
4490,water,en,0.7454611659049988
4491,earth,ar,0.9190908670425415
4491,fire,ar,0.9118310809135437
4491,global,ar,1.0
4491,water,ar,0.9171352386474609
4502,earth,ru,0.9774560928344727
4502,fire,ru,0.8855120539665222
4502,global,ru,0.9377668499946594
4502,water,ru,0.9988271594047546
4503,earth,zh,0.776009738445282
4503,fire,zh,0.9324997663497925
4503,global,zh,0.8813809156417847
4508,earth,de,0.6801878213882446
4508,fire,de,0.7217113375663757
4508,global,de,0.7479621767997742
4508,water,de,0.8133077621459961
4511,earth,en,0.8775259852409363
4511,fire,en,1.0
4511,global,en,1.0
4511,water,en,1.0
4517,earth,ru,0.7308855056762695
4517,fire,ru,0.6719603538513184
4517,global,ru,0.7962183356285095
4517,water,ru,0.6425904035568237
4527,earth,ru,1.0000001192092896
4527,fire,ru,0.9025260806083679
4527,global,ru,0.7964082956314087
4527,water,ru,1.0000001192092896
4529,earth,zh,0.862012505531311
4529,fire,zh,0.9383978843688965
4529,global,zh,0.9350637197494507
4529,water,zh,0.9353132247924805
4550,earth,de,1.0
4550,fire,de,0.9991415143013
4550,global,de,1.0
4550,water,de,0.946738600730896
4554,earth,zh,0.7685333490371704
4554,fire,zh,0.6680437326431274
4554,global,zh,0.9921382069587708
4554,water,zh,0.8344386219978333
4557,earth,zh,0.9030902981758118
4557,fire,zh,0.855636715888977
4557,global,zh,0.9160569310188293
4557,water,zh,0.9030902981758118
4559,earth,th,0.8925129175186157
4559,fire,th,0.8792433738708496
4559,global,th,1.0000001192092896
4559,water,th,0.8597439527511597
4565,earth,th,0.9096582531929016
4565,fire,th,0.9216686487197876
4565,global,th,0.8085397481918335
4565,water,th,0.911717414855957
4567,earth,ru,0.900429368019104
4567,fire,ru,0.9413070678710938
4567,global,ru,0.970053493976593
4567,water,ru,0.9550798535346985
4573,earth,ru,0.9004799127578735
4573,fire,ru,0.8880769610404968
4573,global,ru,0.9581238031387329
4573,water,ru,0.8768326044082642
4574,earth,th,0.9138118624687195
4574,fire,th,0.9675302505493164
4574,global,th,0.9953947067260742
4574,water,th,0.9706287384033203
4577,earth,en,0.9673393368721008
4577,fire,en,0.9639605283737183
4577,global,en,0.8991519212722778
4577,water,en,0.967193603515625
4578,earth,th,0.7715438008308411
4578,fire,th,0.790074348449707
4578,global,th,0.8447619676589966
4578,water,th,0.7544437646865845
4586,earth,ar,0.8755278587341309
4586,fire,ar,0.6928368806838989
4586,global,ar,0.7445787191390991
4586,water,ar,0.8791025280952454
4588,earth,de,1.0
4588,earth,en,0.7048072814941406
4588,fire,de,1.0
4588,fire,en,0.7944226861000061
4588,global,de,0.8235394358634949
4588,global,en,0.6155384182929993
4588,water,de,1.0
4588,water,en,0.777241051197052
4591,earth,ar,0.7905622720718384
4591,fire,ar,0.7923504710197449
4591,global,ar,0.8574742078781128
4591,water,ar,0.7059370279312134
4598,earth,de,0.8615142703056335
4598,fire,de,0.8011099100112915
4598,global,de,0.73870450258255
4598,water,de,0.8803936243057251
4607,earth,ru,0.943960964679718
4607,fire,ru,0.931659996509552
4607,global,ru,0.9038399457931519
4607,water,ru,0.9354705810546875
4610,earth,th,0.7298934459686279
4610,fire,th,0.7919731140136719
4610,global,th,0.8822333216667175
4610,water,th,0.7650275230407715
4613,earth,en,0.6551529169082642
4613,fire,en,0.7245217561721802
4613,global,en,0.8647956848144531
4613,water,en,0.7301286458969116
4617,earth,ar,0.85150545835495
4617,earth,de,0.8642928004264832
4617,earth,ru,0.7898703217506409
4617,fire,ar,0.8691648244857788
4617,fire,de,0.8972600698471069
4617,global,ar,0.912176251411438
4617,global,de,0.9211956858634949
4617,global,ru,0.9543730616569519
4617,water,ar,0.8285725712776184
4617,water,de,0.8205753564834595
4617,water,ru,0.7756242752075195
4623,earth,zh,0.7794494032859802
4623,fire,zh,0.8101943731307983
4623,global,zh,0.815483570098877
4623,water,zh,0.8450444936752319
4626,earth,th,0.4577707350254059
4626,fire,th,0.5157760977745056
4626,global,th,0.7030248641967773
4626,water,th,0.5749437808990479
4630,earth,ru,0.9319064617156982
4630,fire,ru,0.945106029510498
4630,global,ru,0.888680636882782
4630,water,ru,0.9233706593513489
4632,earth,zh,0.7934411764144897
4632,fire,zh,0.7149327397346497
4632,global,zh,0.7755827307701111
4632,water,zh,0.745003879070282
4637,earth,ru,0.5583000183105469
4637,fire,ru,0.6617864370346069
4637,global,ru,0.7741151452064514
4637,water,ru,0.7128790616989136
4638,earth,ru,0.8670985102653503
4638,fire,ru,0.8675340414047241
4638,global,ru,0.8475862741470337
4638,water,ru,0.8519822359085083
4647,earth,ru,0.8589128255844116
4647,fire,ru,0.8067857027053833
4647,global,ru,0.8870274424552917
4647,water,ru,0.8489919900894165
4656,earth,zh,0.8974221348762512
4656,fire,zh,0.9144991040229797
4656,global,zh,0.920853316783905
4656,water,zh,0.8919463157653809
4663,earth,ar,0.8868786692619324
4663,fire,ar,0.8831127882003784
4663,global,ar,0.9999998211860657
4663,water,ar,0.8935376405715942
4666,earth,ru,0.971416175365448
4666,fire,ru,0.9551318287849426
4666,global,ru,1.0
4666,water,ru,0.9656702280044556
4670,earth,en,0.9815307855606079
4670,earth,ru,0.9186381101608276
4670,fire,en,0.9075819253921509
4670,fire,ru,0.883134663105011
4670,global,en,0.7990433573722839
4670,global,ru,0.8059535026550293
4670,water,en,0.9409378170967102
4670,water,ru,0.9413020014762878
4678,earth,th,0.8634859919548035
4678,fire,th,0.8748306035995483
4678,global,th,0.9127622842788696
4678,water,th,0.9532400965690613
4679,earth,th,0.9492554664611816
4679,fire,th,0.9128707051277161
4679,global,th,0.8981369733810425
4679,water,th,0.8801636695861816
4690,earth,th,1.0
4690,fire,th,0.9737727046012878
4690,global,th,0.9975021481513977
4690,water,th,0.9585585594177246
4698,earth,th,0.9298843145370483
4698,fire,th,0.9606210589408875
4698,global,th,0.9169109463691711
4698,water,th,0.9398175477981567
4707,earth,th,0.7732568979263306
4707,fire,th,0.908520519733429
4707,global,th,0.7548955678939819
4707,water,th,0.6811228394508362
4708,earth,th,0.941142737865448
4708,fire,th,0.9456459283828735
4708,global,th,0.9181596040725708
4708,water,th,0.8895270228385925
4715,earth,ar,0.8037881851196289
4715,fire,ar,0.8588935136795044
4715,global,ar,0.8572756052017212
4715,water,ar,0.7636877298355103
4725,earth,ru,0.7157602906227112
4725,fire,ru,0.7682645916938782
4725,global,ru,0.7909242510795593
4725,water,ru,0.7860780954360962
4726,earth,ar,0.7868345975875854
4726,fire,ar,0.8010667562484741
4726,global,ar,0.40221184492111206
4726,water,ar,0.7397149205207825
4741,earth,zh,0.8032636642456055
4741,fire,zh,0.8837237358093262
4741,global,zh,0.8490861654281616
4741,water,zh,0.7640131115913391
4746,earth,th,0.9317604303359985
4746,fire,th,0.926494300365448
4746,global,th,0.9720805287361145
4746,water,th,0.8688331842422485
4751,earth,de,0.9170604944229126
4751,fire,de,0.9399064779281616
4751,global,de,0.8925043940544128
4751,water,de,0.8994259834289551
4759,earth,zh,0.9978437423706055
4759,fire,zh,0.9214913249015808
4759,global,zh,1.0
4759,water,zh,0.9832103848457336
4768,earth,en,0.9999998807907104
4768,fire,en,0.9999998807907104
4768,global,en,0.9401256442070007
4768,water,en,0.9999998807907104
4773,earth,ar,0.5315683484077454
4773,fire,ar,0.8587212562561035
4773,global,ar,0.7816765904426575
4773,water,ar,0.5272535085678101
4774,earth,de,0.978866696357727
4774,fire,de,0.9375340342521667
4774,global,de,0.9922186732292175
4774,water,de,0.9611144065856934
4775,earth,zh,0.9331785440444946
4775,fire,zh,0.9545292854309082
4775,global,zh,0.9569446444511414
4775,water,zh,0.9162810444831848
4779,earth,de,0.9793785214424133
4779,earth,en,0.9999998807907104
4779,fire,de,0.975162148475647
4779,fire,en,0.9999998807907104
4779,global,de,0.9330853223800659
4779,global,en,0.9999998807907104
4779,water,de,0.9981366991996765
4779,water,en,0.9999998807907104
4790,earth,en,0.7705693244934082
4790,fire,en,0.9999998807907104
4790,global,en,0.875674843788147
4790,water,en,0.7732409834861755
4793,earth,zh,0.8791409730911255
4793,fire,zh,0.783003568649292
4793,global,zh,0.8173829317092896
4793,water,zh,0.8303885459899902
4795,earth,ar,0.8478569984436035
4795,global,ar,0.6666013598442078
4796,earth,th,0.9195111989974976
4796,fire,th,0.9340189099311829
4796,global,th,0.8803344964981079
4796,water,th,0.9033486247062683
4797,earth,de,0.6602146029472351
4797,fire,de,0.6956691741943359
4797,global,de,0.9436467289924622
4797,water,de,0.5943699479103088
4800,earth,th,0.985001266002655
4800,fire,th,0.9687304496765137
4800,global,th,0.9388020634651184
4800,water,th,0.9885121583938599
4806,earth,th,0.9557094573974609
4806,fire,th,0.9483146667480469
4806,global,th,0.9737811088562012
4806,water,th,0.9760509729385376
4813,earth,de,0.7859913110733032
4813,fire,de,0.8197423815727234
4813,global,de,0.7141801118850708
4813,water,de,0.7611974477767944
4814,earth,ar,0.9001563191413879
4814,fire,ar,0.887708842754364
4814,global,ar,0.8378262519836426
4814,water,ar,0.9498741030693054
4828,earth,en,0.9255827069282532
4828,fire,en,0.9685806035995483
4828,global,en,1.0000001192092896
4828,water,en,0.9760085940361023
4830,earth,de,0.894828200340271
4830,fire,de,0.8742142915725708
4830,global,de,0.8977746963500977
4830,water,de,0.897386908531189
4847,earth,zh,0.8186765909194946
4847,fire,zh,0.8082208633422852
4847,global,zh,0.8631818890571594
4847,water,zh,0.8472403287887573
4854,earth,ar,0.9999998807907104
4854,fire,ar,0.9999998807907104
4854,global,ar,0.7559095621109009
4854,water,ar,0.9999998807907104
4858,earth,th,0.7598342299461365
4858,fire,th,0.9620782732963562
4858,global,th,0.8495548963546753
4858,water,th,0.8109243512153625
4866,earth,en,0.9752966165542603
4866,fire,en,0.939172625541687
4866,global,en,0.9999998807907104
4866,water,en,0.9078014492988586
4878,earth,ru,0.8405388593673706
4878,fire,ru,0.8035524487495422
4878,global,ru,0.7642446756362915
4878,water,ru,0.7975022196769714
4886,earth,ar,0.7622068524360657
4886,fire,ar,0.49789226055145264
4886,global,ar,0.8844794034957886
4886,water,ar,0.7121555209159851
4892,earth,en,0.9894207119941711
4892,fire,en,0.8650344610214233
4892,global,en,0.9644524455070496
4892,water,en,0.979265034198761
4896,earth,th,0.8369835615158081
4896,fire,th,0.7694059014320374
4896,global,th,0.8715678453445435
4896,water,th,0.8123834729194641
4902,earth,ru,0.9172958135604858
4902,fire,ru,0.9387275576591492
4902,global,ru,0.9999998211860657
4902,water,ru,0.9228240847587585
4912,earth,de,0.6956483721733093
4912,fire,de,0.6815871000289917
4912,global,de,0.8962346315383911
4912,water,de,0.7396904826164246
4925,earth,en,0.9512691497802734
4925,fire,en,0.9439393877983093
4925,global,en,0.9945731163024902
4925,water,en,0.9556902050971985
4927,earth,zh,0.9630584716796875
4927,fire,zh,0.9551084637641907
4927,global,zh,0.9895383715629578
4927,water,zh,0.9539939165115356
4930,earth,ru,0.9059103727340698
4930,fire,ru,0.8727937340736389
4930,global,ru,0.7299310564994812
4930,water,ru,0.8644458055496216
4937,earth,ru,0.7158607244491577
4937,fire,ru,0.7302356362342834
4937,global,ru,0.7676020860671997
4937,water,ru,0.7591713666915894
4939,earth,de,0.9971599578857422
4939,fire,de,0.9957400560379028
4939,global,de,0.9935401082038879
4939,water,de,0.9957400560379028
4959,earth,ru,0.7877764701843262
4959,fire,ru,0.6399638652801514
4959,global,ru,0.8985601663589478
4959,water,ru,0.6262696385383606
4970,earth,th,0.983188271522522
4970,fire,th,0.9747823476791382
4970,global,th,0.5870488286018372
4970,water,th,1.000000238418579
4972,earth,zh,0.9955517649650574
4972,fire,zh,0.933968722820282
4972,global,zh,0.9873150587081909
4972,water,zh,0.7811387777328491
4988,earth,ar,0.965408980846405
4988,fire,ar,0.9591363072395325
4988,global,ar,0.860823929309845
4988,water,ar,0.9559563398361206
4999,earth,de,0.9522219896316528
4999,fire,de,1.0
4999,global,de,0.9461976289749146
4999,water,de,0.9999998807907104
5000,earth,ar,0.8727690577507019
5000,fire,ar,0.8822803497314453
5000,global,ar,0.856207549571991
5000,water,ar,0.7952932715415955
5010,earth,ar,0.8218306303024292
5010,fire,ar,0.8513376116752625
5010,global,ar,0.8260394334793091
5010,water,ar,0.8619936108589172
5012,earth,zh,0.9178056716918945
5012,fire,zh,0.946353554725647
5012,global,zh,0.9013684988021851
5012,water,zh,0.905749499797821
5014,earth,zh,0.9097014665603638
5014,fire,zh,0.6913987398147583
5014,global,zh,0.606042742729187
5014,water,zh,0.9147655367851257
5015,earth,ru,1.0
5015,fire,ru,1.0
5015,global,ru,0.9402607679367065
5015,water,ru,1.0
5016,earth,de,1.000000238418579
5016,global,de,0.9757011532783508
5016,water,de,1.000000238418579
5017,earth,en,1.0000001192092896
5017,earth,th,0.9295838475227356
5017,fire,en,1.0000001192092896
5017,fire,th,0.8926241993904114
5017,global,en,0.9234523773193359
5017,global,th,0.9218623042106628
5017,water,en,1.0000001192092896
5017,water,th,0.8882654905319214
5030,earth,ar,1.0
5030,fire,ar,1.0
5030,global,ar,0.5478521585464478
5030,water,ar,1.0
5031,earth,en,0.9999998807907104
5031,fire,en,0.9709623456001282
5031,global,en,0.9999998807907104
5031,water,en,0.9999998807907104
5039,earth,th,0.9329557418823242
5039,fire,th,0.9447453618049622
5039,global,th,0.8770322799682617
5039,water,th,0.9462509155273438
5047,earth,ar,0.9628591537475586
5047,earth,en,0.8736292719841003
5047,earth,ru,0.9633808135986328
5047,fire,ar,0.9535849690437317
5047,fire,en,0.9047325253486633
5047,fire,ru,0.9191614985466003
5047,global,ar,0.9341242909431458
5047,global,en,0.8857231140136719
5047,global,ru,0.9084718823432922
5047,water,ar,0.8799005746841431
5047,water,en,0.9020611643791199
5047,water,ru,0.9612444639205933
5075,earth,ru,0.7427343726158142
5075,fire,ru,0.7889889478683472
5075,global,ru,0.9733153581619263
5075,water,ru,0.7417138814926147
5079,earth,ar,0.9165037870407104
5079,earth,de,0.897295355796814
5079,fire,de,0.8822610974311829
5079,global,ar,0.6226115822792053
5079,global,de,0.852377712726593
5079,water,ar,0.8522693514823914
5079,water,de,0.8742116689682007
5080,earth,de,0.9694768786430359
5080,fire,de,0.9730890393257141
5080,global,de,0.9754375219345093
5080,water,de,0.9647315144538879
5083,earth,zh,0.8230104446411133
5083,fire,zh,0.9111127853393555
5083,global,zh,0.7998769879341125
5083,water,zh,0.7517956495285034
5091,earth,ar,0.8892226219177246
5091,fire,ar,0.8382917642593384
5091,global,ar,0.8711555600166321
5091,water,ar,0.8922761678695679
5099,earth,zh,0.9788041114807129
5099,fire,zh,0.963498592376709
5099,global,zh,0.5830091238021851
5099,water,zh,0.9481991529464722
5100,earth,de,0.9999998211860657
5100,fire,de,0.9999998211860657
5100,global,de,0.8650326728820801
5100,water,de,0.9999998211860657
5109,earth,ru,0.8102606534957886
5109,fire,ru,0.8977991342544556
5109,global,ru,0.8691991567611694
5109,water,ru,0.7409583330154419
5112,earth,en,0.8922742009162903
5112,fire,en,0.8900786638259888
5112,global,en,1.0
5112,water,en,0.927649974822998
5115,earth,de,0.6752088665962219
5115,fire,de,0.6334189772605896
5115,global,de,0.9286702871322632
5115,water,de,0.6678035855293274
5119,earth,th,0.8482961058616638
