sample_id,model,rep,lang1,lang2,similarity
2867,earth,4,en,ru,0.4551371932029724
2867,fire,0,en,ru,0.5606876611709595
2867,fire,1,en,ru,0.5317840576171875
2867,fire,2,en,ru,0.5168063640594482
2867,fire,3,en,ru,0.5484094023704529
2867,fire,4,en,ru,0.48223572969436646
2867,global,0,en,ru,0.5070505738258362
2867,global,1,en,ru,0.5070505738258362
2867,global,2,en,ru,0.4173816442489624
2867,global,3,en,ru,0.49662208557128906
2867,global,4,en,ru,0.47125443816185
2867,water,0,en,ru,0.4786812663078308
2867,water,1,en,ru,0.5692869424819946
2867,water,2,en,ru,0.49283039569854736
2867,water,3,en,ru,0.49288395047187805
2867,water,4,en,ru,0.5506002306938171
2901,earth,0,ar,ru,0.7863494157791138
2901,earth,1,ar,ru,0.5557700991630554
2901,earth,2,ar,ru,0.7042624950408936
2901,earth,3,ar,ru,0.7659533023834229
2901,earth,4,ar,ru,0.7246600389480591
2901,fire,0,ar,ru,0.41195160150527954
2901,fire,1,ar,ru,0.46208736300468445
2901,fire,2,ar,ru,0.4443782567977905
2901,fire,3,ar,ru,0.3249734342098236
2901,fire,4,ar,ru,0.5514151453971863
2901,global,0,ar,ru,0.6459660530090332
2901,global,1,ar,ru,0.692172646522522
2901,global,2,ar,ru,0.8077012300491333
2901,global,3,ar,ru,0.7477155923843384
2901,global,4,ar,ru,0.3777456283569336
2901,water,0,ar,ru,0.3564267158508301
2901,water,1,ar,ru,0.73991858959198
2901,water,2,ar,ru,0.6572484970092773
2901,water,3,ar,ru,0.5525897741317749
2901,water,4,ar,ru,0.4802315831184387
2970,earth,0,ar,ru,0.7465108633041382
2970,earth,1,ar,ru,0.8819774389266968
2970,earth,2,ar,ru,0.8228673338890076
2970,earth,3,ar,ru,0.8792364597320557
2970,earth,4,ar,ru,0.7314270734786987
2970,fire,0,ar,ru,0.7874470949172974
2970,fire,1,ar,ru,0.8161206841468811
2970,fire,2,ar,ru,0.73689204454422
2970,fire,3,ar,ru,0.9348230361938477
2970,fire,4,ar,ru,0.8681946992874146
2970,global,0,ar,ru,0.6795156598091125
2970,global,1,ar,ru,0.7289836406707764
2970,global,2,ar,ru,0.9162424206733704
2970,global,3,ar,ru,0.8229781985282898
2970,global,4,ar,ru,0.7277578115463257
2970,water,0,ar,ru,0.8765761852264404
2970,water,1,ar,ru,0.7535214424133301
2970,water,2,ar,ru,0.8838100433349609
2970,water,3,ar,ru,0.7319380640983582
2970,water,4,ar,ru,0.7325350046157837
3094,earth,0,th,zh,0.6019373536109924
3094,earth,1,th,zh,0.660230278968811
3094,earth,2,th,zh,0.5745384097099304
3094,earth,3,th,zh,0.47070083022117615
3094,earth,4,th,zh,0.5063496828079224
3094,fire,0,th,zh,0.6627799272537231
3094,fire,1,th,zh,0.6197623610496521
3094,fire,2,th,zh,0.5501247644424438
3094,fire,3,th,zh,0.694553792476654
3094,fire,4,th,zh,0.5327898859977722
3094,global,0,th,zh,0.48234158754348755
3094,global,1,th,zh,0.37573277950286865
3094,global,2,th,zh,0.544160783290863
3094,global,3,th,zh,0.574173092842102
3094,global,4,th,zh,0.38297173380851746
3094,water,0,th,zh,0.5913105010986328
3094,water,1,th,zh,0.7207900285720825
3094,water,2,th,zh,0.5591921806335449
3094,water,3,th,zh,0.5473818778991699
3094,water,4,th,zh,0.5569416284561157
3144,earth,0,de,zh,0.9285586476325989
3144,earth,1,de,zh,0.9252954721450806
3144,earth,2,de,zh,0.933851957321167
3144,earth,3,de,zh,0.9354029297828674
3144,earth,4,de,zh,0.9379733800888062
3144,fire,0,de,zh,0.8608432412147522
3144,fire,1,de,zh,0.9210591316223145
3144,fire,2,de,zh,0.9034872055053711
3144,fire,3,de,zh,0.9224147200584412
3144,fire,4,de,zh,0.93959641456604
3144,global,0,de,zh,0.8839768171310425
3144,global,1,de,zh,0.9105867147445679
3144,global,2,de,zh,0.8724042177200317
3144,global,3,de,zh,0.9125517010688782
3144,global,4,de,zh,0.9164345264434814
3144,water,0,de,zh,0.9192341566085815
3144,water,1,de,zh,0.9292523860931396
3144,water,2,de,zh,0.9092857241630554
3144,water,3,de,zh,0.941358745098114
3144,water,4,de,zh,0.9296171069145203
3386,earth,0,ar,th,0.8690975904464722
3386,earth,1,ar,th,0.8763283491134644
3386,earth,2,ar,th,0.8238869309425354
3386,earth,3,ar,th,0.8215445280075073
3386,earth,4,ar,th,0.7839367389678955
3386,fire,0,ar,th,0.5554687976837158
3386,fire,1,ar,th,0.6487698554992676
3386,fire,2,ar,th,0.875080943107605
3386,fire,3,ar,th,0.8051016330718994
3386,fire,4,ar,th,0.6036962866783142
3386,global,0,ar,th,0.781970202922821
3386,global,1,ar,th,0.7795835137367249
3386,global,2,ar,th,0.7926020622253418
3386,global,3,ar,th,0.77137291431427
3386,global,4,ar,th,0.7034426927566528
3386,water,0,ar,th,0.814007043838501
3386,water,1,ar,th,0.6793961524963379
3386,water,2,ar,th,0.7448872923851013
3386,water,3,ar,th,0.8140257596969604
3386,water,4,ar,th,0.757877767086029
3413,earth,0,ar,zh,0.898501992225647
3413,earth,1,ar,zh,0.8076872825622559
3413,earth,2,ar,zh,0.9030683636665344
3413,earth,3,ar,zh,0.8965750932693481
3413,earth,4,ar,zh,0.8076872825622559
3413,fire,0,ar,zh,0.8144887685775757
3413,fire,1,ar,zh,0.8144887685775757
3413,fire,2,ar,zh,0.8164107203483582
3413,fire,3,ar,zh,0.8107010722160339
3413,fire,4,ar,zh,0.8962926864624023
3413,global,0,ar,zh,0.7780717611312866
3413,global,1,ar,zh,0.42474329471588135
3413,global,2,ar,zh,0.5381230115890503
3413,global,3,ar,zh,0.9009920358657837
3413,global,4,ar,zh,0.8693329095840454
3413,water,0,ar,zh,0.8965750932693481
3413,water,1,ar,zh,0.8107010722160339
3413,water,2,ar,zh,0.8962926864624023
3413,water,3,ar,zh,0.8965750932693481
3413,water,4,ar,zh,0.8965750932693481
3439,earth,0,ar,zh,0.973675549030304
3439,earth,1,ar,zh,0.9845256209373474
3439,earth,2,ar,zh,0.826343297958374
3439,earth,3,ar,zh,0.9699640274047852
3439,earth,4,ar,zh,0.9699640274047852
3439,fire,0,ar,zh,0.982871413230896
3439,fire,1,ar,zh,0.8541760444641113
3439,fire,2,ar,zh,0.9845256209373474
3439,fire,3,ar,zh,0.9699640274047852
3439,fire,4,ar,zh,0.9699640274047852
3439,global,0,ar,zh,0.9755032658576965
3439,global,1,ar,zh,0.9862055778503418
3439,global,2,ar,zh,0.9845256209373474
3439,global,3,ar,zh,0.9845256209373474
3439,global,4,ar,zh,0.9862055778503418
3439,water,0,ar,zh,0.9699640274047852
3439,water,1,ar,zh,0.9845256209373474
3439,water,2,ar,zh,0.9845256209373474
3439,water,3,ar,zh,0.9699640274047852
3439,water,4,ar,zh,0.9699640274047852
3493,earth,0,en,zh,0.7475230097770691
3493,earth,1,en,zh,0.4816729724407196
3493,earth,2,en,zh,0.8511084914207458
3493,earth,3,en,zh,0.6939755082130432
3493,earth,4,en,zh,0.6923782825469971
3493,fire,0,en,zh,0.6719900369644165
3493,fire,1,en,zh,0.5808178186416626
3493,fire,2,en,zh,0.5812753438949585
3493,fire,3,en,zh,0.5986199378967285
3493,fire,4,en,zh,0.6436625719070435
3493,global,0,en,zh,0.5451792478561401
3493,global,1,en,zh,0.5651334524154663
3493,global,2,en,zh,0.5100770592689514
3493,global,3,en,zh,0.5688588619232178
3493,global,4,en,zh,0.5893537402153015
3493,water,0,en,zh,0.6299916505813599
3493,water,1,en,zh,0.5939470529556274
3493,water,2,en,zh,0.636276364326477
3493,water,3,en,zh,0.5329877138137817
3493,water,4,en,zh,0.6860992312431335
3572,earth,0,de,ru,1.0
3572,earth,1,de,ru,1.0
3572,earth,2,de,ru,1.0
3572,earth,3,de,ru,1.0
3572,earth,4,de,ru,1.0
3572,fire,0,de,ru,1.0
3572,fire,1,de,ru,1.0
3572,fire,2,de,ru,1.0
3572,fire,3,de,ru,1.0
3572,fire,4,de,ru,1.0
3572,global,0,de,ru,1.0
3572,global,1,de,ru,1.0
3572,global,2,de,ru,1.0
3572,global,3,de,ru,1.0
3572,global,4,de,ru,1.0
3572,water,0,de,ru,1.0000001192092896
3572,water,1,de,ru,1.0000001192092896
3572,water,2,de,ru,1.0000001192092896
3572,water,3,de,ru,1.0000001192092896
3572,water,4,de,ru,1.0000001192092896
3582,earth,0,ar,th,0.7904987335205078
3582,earth,1,ar,th,0.8077539801597595
3582,earth,2,ar,th,0.807858407497406
3582,earth,3,ar,th,0.7299255132675171
3582,earth,4,ar,th,0.7804274559020996
3582,fire,0,ar,th,0.5644346475601196
3582,fire,1,ar,th,0.8098997473716736
3582,fire,2,ar,th,0.819176197052002
3582,fire,3,ar,th,0.7742030620574951
3582,fire,4,ar,th,0.7639524936676025
3582,global,0,ar,th,0.7486611604690552
3582,global,1,ar,th,0.7221588492393494
3582,global,2,ar,th,0.8557958006858826
3582,global,3,ar,th,0.8355832099914551
3582,global,4,ar,th,0.7232394814491272
3582,water,0,ar,th,0.8003973364830017
3582,water,1,ar,th,0.8075879216194153
3582,water,2,ar,th,0.8117357492446899
3582,water,3,ar,th,0.8503021597862244
3582,water,4,ar,th,0.7553352117538452
3587,earth,0,en,ru,0.7381404638290405
3587,earth,1,en,ru,0.7824156284332275
3587,earth,2,en,ru,0.7636112570762634
3587,earth,3,en,ru,0.8891611695289612
3587,earth,4,en,ru,0.8891611695289612
3587,fire,0,en,ru,0.7207241654396057
3587,fire,1,en,ru,1.0
3587,fire,2,en,ru,0.8891611695289612
3587,fire,3,en,ru,0.7824156284332275
3587,fire,4,en,ru,0.7636112570762634
3587,global,0,en,ru,0.9999998211860657
3587,global,1,en,ru,0.8891611695289612
3587,global,2,en,ru,0.9999998211860657
3587,global,3,en,ru,0.9999998211860657
3587,global,4,en,ru,0.9999998211860657
3587,water,0,en,ru,0.8891611695289612
3587,water,1,en,ru,0.8891611695289612
3587,water,2,en,ru,0.7493811845779419
3587,water,3,en,ru,1.0
3587,water,4,en,ru,0.8891611695289612
3608,earth,0,de,th,0.6403019428253174
3608,earth,1,de,th,0.43550944328308105
3608,earth,2,de,th,0.5615494847297668
3608,earth,3,de,th,0.7541293501853943
3608,earth,4,de,th,0.5300823450088501
3608,fire,2,de,th,0.41939467191696167
3608,fire,3,de,th,0.5346835255622864
3608,fire,4,de,th,0.5170795917510986
3608,global,0,de,th,0.4179243743419647
3608,global,1,de,th,0.2661949396133423
3608,global,2,de,th,0.5000174641609192
3608,global,3,de,th,0.36652153730392456
3608,global,4,de,th,0.35327059030532837
3608,water,0,de,th,0.4970894455909729
3608,water,1,de,th,0.5964972972869873
3608,water,2,de,th,0.5074843168258667
3608,water,3,de,th,0.4755589962005615
3608,water,4,de,th,0.5334013104438782
3613,earth,0,en,th,0.6472912430763245
3613,earth,1,en,th,0.6749042868614197
3613,earth,2,en,th,0.6887422204017639
3613,earth,3,en,th,0.6920446753501892
3613,earth,4,en,th,0.6715492010116577
3613,fire,0,en,th,0.7801766991615295
3613,fire,1,en,th,0.743288516998291
3613,fire,2,en,th,0.6234753131866455
3613,fire,3,en,th,0.6845393776893616
3613,fire,4,en,th,0.7487798929214478
3613,global,0,en,th,0.7211506366729736
3613,global,1,en,th,0.7319961786270142
3613,global,2,en,th,0.7046529054641724
3613,global,3,en,th,0.6201547980308533
3613,global,4,en,th,0.6007975339889526
3613,water,0,en,th,0.6796148419380188
3613,water,1,en,th,0.6658908128738403
3613,water,2,en,th,0.6887321472167969
3613,water,4,en,th,0.6912295818328857
3733,earth,0,de,th,0.3453180491924286
3733,earth,1,de,th,0.43513035774230957
3733,earth,2,de,th,0.28453049063682556
3733,earth,3,de,th,0.5424678921699524
3733,earth,4,de,th,0.28752389550209045
3733,fire,0,de,th,0.32323315739631653
3733,fire,1,de,th,0.35886573791503906
3733,fire,2,de,th,0.2671949863433838
3733,fire,3,de,th,0.4065946936607361
3733,fire,4,de,th,0.3922407627105713
3733,global,0,de,th,0.4919321537017822
3733,global,1,de,th,0.3432944416999817
3733,global,2,de,th,0.35859569907188416
3733,global,3,de,th,0.34931886196136475
3733,global,4,de,th,0.34710898995399475
3733,water,0,de,th,0.44257044792175293
3733,water,1,de,th,0.2856878936290741
3733,water,2,de,th,0.38448628783226013
3733,water,3,de,th,0.5523136854171753
3733,water,4,de,th,0.4715301990509033
3810,earth,0,en,ru,1.0
3810,earth,1,en,ru,1.0
3810,earth,2,en,ru,1.0
3810,earth,3,en,ru,1.0
3810,earth,4,en,ru,1.0
3810,fire,0,en,ru,1.0
3810,fire,1,en,ru,1.0
3810,fire,2,en,ru,1.0
3810,fire,3,en,ru,1.0
3810,fire,4,en,ru,1.0
3810,global,0,en,ru,1.0
3810,global,1,en,ru,1.0
3810,global,2,en,ru,1.0
3810,global,3,en,ru,1.0
3810,global,4,en,ru,1.0
3810,water,0,en,ru,1.0
3810,water,1,en,ru,1.0
3810,water,2,en,ru,1.0
3810,water,3,en,ru,1.0
3810,water,4,en,ru,1.0
3832,earth,0,de,ru,0.5905160903930664
3832,earth,1,de,ru,0.626894474029541
3832,earth,2,de,ru,0.4982595145702362
3832,earth,3,de,ru,0.6233524680137634
3832,fire,0,de,ru,0.5968741774559021
3832,fire,1,de,ru,0.5437991619110107
3832,global,0,de,ru,0.5126644372940063
3832,global,1,de,ru,0.6722831726074219
3832,global,2,de,ru,0.6079164147377014
3832,global,3,de,ru,0.6441466808319092
3832,global,4,de,ru,0.5692088603973389
3832,water,3,de,ru,0.558485209941864
3832,water,4,de,ru,0.6185476183891296
3851,earth,0,en,ru,0.11963272839784622
3851,earth,1,en,ru,0.8254178166389465
3851,earth,2,en,ru,0.11963190883398056
3851,earth,3,en,ru,0.8237358331680298
3851,earth,4,en,ru,0.8294408321380615
3851,fire,0,en,ru,0.804389476776123
3851,fire,1,en,ru,0.8322059512138367
3851,fire,2,en,ru,0.8216835260391235
3851,fire,3,en,ru,0.019767463207244873
3851,fire,4,en,ru,0.8296428322792053
3851,global,0,en,ru,0.8356077075004578
3851,global,1,en,ru,0.8345848321914673
3851,global,2,en,ru,0.8114908337593079
3851,global,3,en,ru,0.82757967710495
3851,global,4,en,ru,0.8114908337593079
3851,water,0,en,ru,0.8250941634178162
3851,water,1,en,ru,0.7969053983688354
3851,water,2,en,ru,0.8047078251838684
3851,water,3,en,ru,0.8047078251838684
3851,water,4,en,ru,0.8070247173309326
3871,earth,0,th,zh,0.8978558778762817
3871,earth,1,th,zh,0.845226526260376
3871,earth,2,th,zh,0.8470880389213562
3871,earth,3,th,zh,0.8979145884513855
3871,earth,4,th,zh,0.900510847568512
3871,fire,0,th,zh,0.9267807006835938
3871,fire,1,th,zh,0.9126095175743103
3871,fire,2,th,zh,0.8350348472595215
3871,fire,3,th,zh,0.9030202031135559
3871,fire,4,th,zh,0.8968679904937744
3871,global,0,th,zh,0.8486342430114746
3871,global,1,th,zh,0.8708333969116211
3871,global,2,th,zh,0.9364951848983765
3871,global,3,th,zh,0.8815070390701294
3871,global,4,th,zh,0.914706826210022
3871,water,0,th,zh,0.9094544649124146
3871,water,1,th,zh,0.901592493057251
3871,water,2,th,zh,0.9190915822982788
3871,water,3,th,zh,0.8957322835922241
3871,water,4,th,zh,0.9105393886566162
3880,earth,0,de,th,0.7493933439254761
3880,earth,1,de,th,0.7258076667785645
3880,earth,2,de,th,0.7887036800384521
3880,earth,3,de,th,0.7635629177093506
3880,earth,4,de,th,0.6914187669754028
3880,fire,0,de,th,0.6378079056739807
3880,fire,1,de,th,0.7863509654998779
3880,fire,2,de,th,0.7336094379425049
3880,fire,3,de,th,0.7680895328521729
3880,fire,4,de,th,0.6693712472915649
3880,global,0,de,th,0.809902548789978
3880,global,1,de,th,0.7119650840759277
3880,global,2,de,th,0.762958288192749
3880,global,3,de,th,0.7198479175567627
3880,global,4,de,th,0.8027251362800598
3880,water,0,de,th,0.708365797996521
3880,water,1,de,th,0.7256613969802856
3880,water,2,de,th,0.7886855602264404
3880,water,3,de,th,0.6803627610206604
3880,water,4,de,th,0.6491668224334717
3910,earth,1,en,zh,0.2570866644382477
3910,fire,0,en,zh,0.17573682963848114
3910,fire,1,en,zh,0.2345818728208542
3910,fire,3,en,zh,0.2351551055908203
3910,fire,4,en,zh,0.23682942986488342
3910,global,0,en,zh,0.2919106185436249
3910,global,1,en,zh,0.2906034290790558
3910,global,2,en,zh,0.23274150490760803
3910,global,3,en,zh,0.30079931020736694
3910,global,4,en,zh,0.21633857488632202
3910,water,0,en,zh,0.23403769731521606
3910,water,2,en,zh,0.15916697680950165
3910,water,4,en,zh,0.24187307059764862
3915,earth,0,th,zh,0.5893881916999817
3915,earth,3,th,zh,0.5893881916999817
3915,earth,4,th,zh,0.5893881916999817
3915,fire,0,th,zh,0.6614692807197571
3915,fire,1,th,zh,0.6614692807197571
3915,fire,2,th,zh,0.5481120347976685
3915,fire,3,th,zh,0.6350560188293457
3915,fire,4,th,zh,0.6360043287277222
3915,global,0,th,zh,0.6671667695045471
3915,global,1,th,zh,0.6294786334037781
3915,global,2,th,zh,0.6171823740005493
3915,global,3,th,zh,0.6294786334037781
3915,global,4,th,zh,0.6294786334037781
3915,water,0,th,zh,0.5317234396934509
3915,water,1,th,zh,0.5893881916999817
3915,water,2,th,zh,0.5343084335327148
3915,water,3,th,zh,0.6167930960655212
3915,water,4,th,zh,0.5483351945877075
3960,earth,0,en,ru,0.6040102243423462
3960,earth,1,en,ru,0.5742576122283936
3960,earth,2,en,ru,0.6200034618377686
3960,earth,3,en,ru,0.6082494258880615
3960,earth,4,en,ru,0.6340877413749695
3960,fire,0,en,ru,0.4420572519302368
3960,fire,1,en,ru,0.7068634033203125
3960,fire,2,en,ru,0.699682891368866
3960,fire,3,en,ru,0.614761233329773
3960,fire,4,en,ru,0.5697093605995178
3960,global,0,en,ru,0.4032136797904968
3960,global,1,en,ru,0.603954553604126
3960,global,2,en,ru,0.5752953290939331
3960,global,3,en,ru,0.525840163230896
3960,global,4,en,ru,0.47333836555480957
3960,water,0,en,ru,0.635330080986023
3960,water,1,en,ru,0.6353759169578552
3960,water,2,en,ru,0.643061101436615
3960,water,3,en,ru,0.5860825777053833
3960,water,4,en,ru,0.6661376953125
3978,earth,0,ar,de,0.6417670845985413
3978,earth,1,ar,de,0.6771738529205322
3978,earth,2,ar,de,0.6652258634567261
3978,earth,3,ar,de,0.5606245994567871
3978,earth,4,ar,de,0.6126992106437683
3978,fire,0,ar,de,0.6223718523979187
3978,fire,1,ar,de,0.6026262640953064
3978,fire,2,ar,de,0.6470410227775574
3978,fire,3,ar,de,0.5159685611724854
3978,fire,4,ar,de,0.6377564072608948
3978,global,0,ar,de,0.6571476459503174
3978,global,1,ar,de,0.7320199608802795
3978,global,2,ar,de,0.5556785464286804
3978,global,3,ar,de,0.7095115184783936
3978,global,4,ar,de,0.6524128913879395
3978,water,0,ar,de,0.5257978439331055
3978,water,1,ar,de,0.44221797585487366
3978,water,2,ar,de,0.49986544251441956
3978,water,3,ar,de,0.6229981184005737
3978,water,4,ar,de,0.5585454106330872
3993,earth,3,ar,de,0.49887633323669434
3993,earth,4,ar,de,0.3001459240913391
3993,fire,0,ar,de,0.2940398156642914
3993,fire,2,ar,de,0.31398314237594604
3993,fire,4,ar,de,0.35906630754470825
3993,global,0,ar,de,0.37788861989974976
3993,global,1,ar,de,0.24333155155181885
3993,global,2,ar,de,0.3489224314689636
3993,global,3,ar,de,0.6177424788475037
3993,global,4,ar,de,0.37350815534591675
3993,water,1,ar,de,0.41992175579071045
3993,water,2,ar,de,0.43240976333618164
4007,earth,0,en,ru,0.6227539777755737
4007,earth,1,en,ru,0.6845921277999878
4007,earth,2,en,ru,0.6227539777755737
4007,earth,3,en,ru,0.6227539777755737
4007,earth,4,en,ru,0.6845921277999878
4007,fire,0,en,ru,0.36197853088378906
4007,fire,1,en,ru,0.6794244050979614
4007,fire,2,en,ru,0.533214271068573
4007,fire,3,en,ru,0.5383721590042114
4007,fire,4,en,ru,0.68951416015625
4007,global,0,en,ru,0.7765757441520691
4007,global,1,en,ru,0.7629796266555786
4007,global,2,en,ru,0.42947977781295776
4007,global,3,en,ru,0.790749192237854
4007,global,4,en,ru,0.42947977781295776
4007,water,0,en,ru,0.6845921277999878
4007,water,1,en,ru,0.6386471390724182
4007,water,2,en,ru,0.6349674463272095
4007,water,3,en,ru,0.6349674463272095
4007,water,4,en,ru,0.6227539777755737
4042,earth,0,ar,en,0.7601801156997681
4042,earth,2,ar,en,0.5487245321273804
4042,earth,3,ar,en,0.6911574006080627
4042,earth,4,ar,en,0.5516749620437622
4042,fire,0,ar,en,0.5325900316238403
4042,fire,1,ar,en,0.7722508907318115
4042,fire,2,ar,en,0.7005832195281982
4042,fire,3,ar,en,0.6984143257141113
4042,fire,4,ar,en,0.6289504766464233
4042,global,0,ar,en,0.5787279605865479
4042,global,1,ar,en,0.626419186592102
4042,global,2,ar,en,0.8027584552764893
4042,global,3,ar,en,0.45035672187805176
4042,global,4,ar,en,0.15611335635185242
4042,water,0,ar,en,0.6962989568710327
4042,water,1,ar,en,0.5358034372329712
4042,water,2,ar,en,0.7126914262771606
4042,water,3,ar,en,0.7432438135147095
4042,water,4,ar,en,0.7444450259208679
4114,earth,0,en,ru,0.544497013092041
4114,earth,1,en,ru,0.6709853410720825
4114,earth,2,en,ru,0.5269336104393005
4114,earth,3,en,ru,0.8360462188720703
4114,earth,4,en,ru,0.6800654530525208
4114,fire,0,en,ru,0.7021411657333374
4114,fire,1,en,ru,0.6946570873260498
4114,fire,2,en,ru,0.6678857803344727
4114,fire,3,en,ru,0.6755788326263428
4114,fire,4,en,ru,0.6943064332008362
4114,global,0,en,ru,0.6149343848228455
4114,global,1,en,ru,0.7546350955963135
4114,global,2,en,ru,0.6936701536178589
4114,global,3,en,ru,0.7034685611724854
4114,global,4,en,ru,0.6936701536178589
4114,water,0,en,ru,0.6709853410720825
4114,water,1,en,ru,0.6760058403015137
4114,water,2,en,ru,0.549893856048584
4114,water,3,en,ru,0.7305129766464233
4114,water,4,en,ru,0.6519715189933777
4135,earth,0,de,th,0.6821362972259521
4135,earth,1,de,th,0.6529753804206848
4135,earth,2,de,th,0.724498987197876
4135,earth,3,de,th,0.7829958200454712
4135,earth,4,de,th,0.6878201961517334
4135,fire,0,de,th,0.6011720895767212
4135,fire,1,de,th,0.7126630544662476
4135,fire,2,de,th,0.7569626569747925
4135,fire,3,de,th,0.6871448755264282
4135,fire,4,de,th,0.7782633304595947
4135,global,0,de,th,0.7797747850418091
4135,global,1,de,th,0.7878185510635376
4135,global,2,de,th,0.7816493511199951
4135,global,3,de,th,0.7202039361000061
4135,global,4,de,th,0.7078927159309387
4135,water,0,de,th,0.7121814489364624
4135,water,1,de,th,0.6074721813201904
4135,water,2,de,th,0.7431331872940063
4135,water,3,de,th,0.7211672067642212
4135,water,4,de,th,0.7263839840888977
4171,earth,0,de,en,0.8459093570709229
4171,earth,1,de,en,0.8508126735687256
4171,earth,2,de,en,0.8505007028579712
4171,earth,3,de,en,0.8194215297698975
4171,fire,0,de,en,0.8171720504760742
4171,fire,1,de,en,0.8619529008865356
4171,fire,2,de,en,0.8560442924499512
4171,fire,4,de,en,0.8452839851379395
4171,global,0,de,en,0.8074440956115723
4171,global,1,de,en,0.8540499210357666
4171,global,2,de,en,0.8540499210357666
4171,global,3,de,en,0.8540499210357666
4171,global,4,de,en,0.8199422955513
4171,water,0,de,en,0.7572715282440186
4171,water,1,de,en,0.8264460563659668
4171,water,3,de,en,0.8868089318275452
4171,water,4,de,en,0.8598475456237793
4174,earth,1,en,ru,0.5726062059402466
4174,earth,3,en,ru,0.7035396099090576
4174,earth,4,en,ru,0.6060718894004822
4174,fire,3,en,ru,0.7095184326171875
4174,global,0,en,ru,0.6866673827171326
4174,global,1,en,ru,0.6994483470916748
4174,global,2,en,ru,0.6589583158493042
4174,global,3,en,ru,0.6680217385292053
4174,global,4,en,ru,0.6549690365791321
4174,water,0,en,ru,0.5957673788070679
4174,water,2,en,ru,0.6622412204742432
4174,water,3,en,ru,0.6976903676986694
4288,earth,0,ar,zh,0.6442930698394775
4288,earth,1,ar,zh,0.603621244430542
4288,earth,2,ar,zh,0.6669955253601074
4288,earth,3,ar,zh,0.6471354365348816
4288,earth,4,ar,zh,0.733284592628479
4288,fire,0,ar,zh,0.7926525473594666
4288,fire,1,ar,zh,0.6080714464187622
4288,fire,2,ar,zh,0.4860032796859741
4288,fire,3,ar,zh,0.5096012949943542
4288,fire,4,ar,zh,0.6200001835823059
4288,global,0,ar,zh,0.665764331817627
4288,global,1,ar,zh,0.6294167637825012
4288,global,2,ar,zh,0.4924572706222534
4288,global,3,ar,zh,0.5210034847259521
4288,global,4,ar,zh,0.5675308108329773
4288,water,0,ar,zh,0.6429868936538696
4288,water,1,ar,zh,0.3942653238773346
4288,water,2,ar,zh,0.531136155128479
4288,water,3,ar,zh,0.6377585530281067
4288,water,4,ar,zh,0.5423060059547424
4299,earth,0,th,zh,0.8011126518249512
4299,earth,1,th,zh,0.7269582152366638
4299,earth,2,th,zh,0.7585392594337463
4299,earth,3,th,zh,0.7612401843070984
4299,earth,4,th,zh,0.7518072128295898
4299,fire,0,th,zh,0.7785662412643433
4299,fire,1,th,zh,0.6341559290885925
4299,fire,2,th,zh,0.7194616198539734
4299,fire,3,th,zh,0.7962490320205688
4299,fire,4,th,zh,0.716947078704834
4299,global,0,th,zh,0.8299341201782227
4299,global,1,th,zh,0.8299341201782227
4299,global,2,th,zh,0.7010108232498169
4299,global,3,th,zh,0.6772993803024292
4299,global,4,th,zh,0.8035702109336853
4299,water,0,th,zh,0.7633621692657471
4299,water,1,th,zh,0.71648770570755
4299,water,2,th,zh,0.7415362596511841
4299,water,3,th,zh,0.7877094745635986
4299,water,4,th,zh,0.6872681379318237
4307,earth,0,en,th,0.8831678628921509
4307,earth,1,en,th,0.8831678628921509
4307,earth,2,en,th,0.8831678628921509
4307,earth,3,en,th,0.8831678628921509
4307,earth,4,en,th,0.8831678628921509
4307,fire,0,en,th,0.8498945832252502
4307,fire,1,en,th,0.9449201822280884
4307,fire,2,en,th,0.8831678628921509
4307,fire,3,en,th,0.9449201822280884
4307,fire,4,en,th,0.9449201822280884
4307,global,0,en,th,0.5886269807815552
4307,global,1,en,th,0.5886269807815552
4307,global,2,en,th,0.5886269807815552
4307,global,3,en,th,0.5886269807815552
4307,global,4,en,th,0.5886269807815552
4307,water,0,en,th,0.8831678628921509
4307,water,1,en,th,0.8831678628921509
4307,water,2,en,th,0.8831678628921509
4307,water,3,en,th,0.925372302532196
4307,water,4,en,th,0.8831678628921509
4391,earth,0,en,ru,0.8081138134002686
4391,earth,1,en,ru,0.7070423364639282
4391,earth,2,en,ru,0.7505601048469543
4391,earth,3,en,ru,0.8315672874450684
4391,earth,4,en,ru,0.7374325394630432
4391,fire,1,en,ru,0.7424323558807373
4391,fire,2,en,ru,0.7184317111968994
4391,fire,3,en,ru,0.6753374338150024
4391,fire,4,en,ru,0.7278855443000793
4391,global,0,en,ru,0.7090024948120117
4391,global,1,en,ru,0.6320914626121521
4391,global,2,en,ru,0.544269859790802
4391,global,3,en,ru,0.7752872109413147
4391,global,4,en,ru,0.6023972034454346
4391,water,0,en,ru,0.8458524942398071
4391,water,1,en,ru,0.8154222369194031
4391,water,2,en,ru,0.803002119064331
4391,water,3,en,ru,0.7875974774360657
4391,water,4,en,ru,0.7503248453140259
4471,earth,0,ar,th,0.7840357422828674
4471,earth,1,ar,th,0.7446194887161255
4471,earth,2,ar,th,0.7016990184783936
4471,earth,3,ar,th,0.7044460773468018
4471,earth,4,ar,th,0.7378523945808411
4471,fire,0,ar,th,0.7758601903915405
4471,fire,1,ar,th,0.7004349231719971
